geoid,NAME,state,county,tract,households_total,median_income,hh_broadband_any,hh_no_internet,pct_broadband_any,pct_no_internet,pct_households_with_computer,pct_households_with_broadband_DP
36047032900,Census Tract 329; Kings County; New York,36,47,32900,2121,92193.0,1888,205,89.01461574728901,9.665252239509666,17.5,2121
36047033000,Census Tract 330; Kings County; New York,36,47,33000,1944,23583.0,1674,142,86.11111111111111,7.304526748971194,4.1,1944
36047033100,Census Tract 331; Kings County; New York,36,47,33100,1743,44347.0,1605,138,92.08261617900172,7.917383820998279,25.3,1743
36047033300,Census Tract 333; Kings County; New York,36,47,33300,1366,103333.0,1192,68,87.26207906295754,4.978038067349927,6.2,1366
36047033500,Census Tract 335; Kings County; New York,36,47,33500,954,102188.0,847,81,88.78406708595388,8.49056603773585,11.7,954
36047033600,Census Tract 336; Kings County; New York,36,47,33600,1592,76719.0,1474,61,92.58793969849246,3.8316582914572863,0.5,1592
36047033701,Census Tract 337.01; Kings County; New York,36,47,33701,945,93620.0,768,177,81.26984126984127,18.73015873015873,14.8,945
36047033702,Census Tract 337.02; Kings County; New York,36,47,33702,575,87165.0,504,71,87.65217391304347,12.347826086956522,6.7,575
36047033900,Census Tract 339; Kings County; New York,36,47,33900,2041,61979.0,1814,215,88.8780009799118,10.53405193532582,18.8,2041
36047034000,Census Tract 340; Kings County; New York,36,47,34000,679,32983.0,469,179,69.0721649484536,26.362297496318117,9.9,679
36047034100,Census Tract 341; Kings County; New York,36,47,34100,1174,95300.0,1092,82,93.01533219761498,6.984667802385008,21.4,1174
36047034200,Census Tract 342; Kings County; New York,36,47,34200,2927,22872.0,2159,466,73.76153057738298,15.920737956952511,0.4,2927
36047034300,Census Tract 343; Kings County; New York,36,47,34300,1892,28750.0,1557,78,82.2938689217759,4.12262156448203,10.4,1892
36047034500,Census Tract 345; Kings County; New York,36,47,34500,1097,81850.0,1033,64,94.16590701914312,5.834092980856882,16.2,1097
36047034700,Census Tract 347; Kings County; New York,36,47,34700,1860,42457.0,1506,304,80.96774193548387,16.344086021505376,39.0,1860
36047034800,Census Tract 348; Kings County; New York,36,47,34800,938,53710.0,871,58,92.85714285714286,6.183368869936034,4.1,938
36047034901,Census Tract 349.01; Kings County; New York,36,47,34901,817,82521.0,800,17,97.91921664626683,2.08078335373317,32.4,817
36047034902,Census Tract 349.02; Kings County; New York,36,47,34902,1669,34381.0,1383,247,82.8639904134212,14.799281006590773,32.2,1669
36047035000,Census Tract 350; Kings County; New York,36,47,35000,1611,56891.0,1314,287,81.56424581005587,17.815021725636253,0.0,1611
36047035101,Census Tract 351.01; Kings County; New York,36,47,35101,762,53626.0,672,90,88.18897637795276,11.811023622047244,31.9,762
36047035102,Census Tract 351.02; Kings County; New York,36,47,35102,1047,70030.0,1002,21,95.70200573065902,2.005730659025788,25.1,1047
36047035200,Census Tract 352; Kings County; New York,36,47,35200,821,13240.0,486,216,59.19610231425091,26.30937880633374,1.0,821
36047035301,Census Tract 353.01; Kings County; New York,36,47,35301,1116,46789.0,904,128,81.00358422939068,11.469534050179211,19.3,1116
36047035302,Census Tract 353.02; Kings County; New York,36,47,35302,1014,85234.0,932,47,91.91321499013807,4.6351084812623276,25.7,1014
36047035400,Census Tract 354; Kings County; New York,36,47,35400,2856,63382.0,2540,281,88.93557422969187,9.838935574229692,0.6,2856
36047035500,Census Tract 355; Kings County; New York,36,47,35500,2068,75139.0,1889,153,91.34429400386847,7.398452611218569,44.9,2068
36047035601,Census Tract 356.01; Kings County; New York,36,47,35601,1397,28750.0,1153,244,82.53400143163923,17.465998568360774,1.6,1397
36047035602,Census Tract 356.02; Kings County; New York,36,47,35602,3207,50456.0,2782,242,86.74773932023699,7.545993140006237,0.0,3207
36047035701,Census Tract 357.01; Kings County; New York,36,47,35701,1105,45313.0,806,299,72.94117647058823,27.058823529411764,30.5,1105
36047035702,Census Tract 357.02; Kings County; New York,36,47,35702,0,,0,0,,,-666666666.0,0
36047035900,Census Tract 359; Kings County; New York,36,47,35900,2462,62774.0,2123,339,86.23070674248578,13.769293257514217,22.1,2462
36047036001,Census Tract 360.01; Kings County; New York,36,47,36001,1786,30877.0,1429,341,80.01119820828667,19.092945128779395,0.0,1786
36047036002,Census Tract 360.02; Kings County; New York,36,47,36002,2203,30176.0,1533,589,69.5869269178393,26.73626872446664,0.4,2203
36047036100,Census Tract 361; Kings County; New York,36,47,36100,1268,37035.0,1073,195,84.62145110410094,15.378548895899053,10.4,1268
36047036200,Census Tract 362; Kings County; New York,36,47,36200,1353,52023.0,1245,49,92.01773835920177,3.621581670362158,0.7,1353
36047036300,Census Tract 363; Kings County; New York,36,47,36300,2105,58091.0,1951,76,92.68408551068885,3.6104513064133017,17.1,2105
36047036400,Census Tract 364; Kings County; New York,36,47,36400,955,63480.0,781,174,81.78010471204189,18.219895287958117,0.0,955
36047036501,Census Tract 365.01; Kings County; New York,36,47,36501,1378,67165.0,1298,50,94.1944847605225,3.6284470246734397,16.8,1378
36047036502,Census Tract 365.02; Kings County; New York,36,47,36502,745,67038.0,692,14,92.88590604026845,1.8791946308724832,27.4,745
36047036600,Census Tract 366; Kings County; New York,36,47,36600,1388,52385.0,1320,68,95.10086455331412,4.899135446685879,1.2,1388
36047036700,Census Tract 367; Kings County; New York,36,47,36700,705,70426.0,568,113,80.56737588652483,16.02836879432624,2.2,705
36047036900,Census Tract 369; Kings County; New York,36,47,36900,2455,48583.0,2218,202,90.34623217922608,8.228105906313646,1.9,2455
36047037000,Census Tract 370; Kings County; New York,36,47,37000,1479,69493.0,1385,88,93.64435429344151,5.949966193373902,0.4,1479
36047037100,Census Tract 371; Kings County; New York,36,47,37100,1728,87679.0,1716,12,99.30555555555556,0.6944444444444444,20.9,1728
36047037300,Census Tract 373; Kings County; New York,36,47,37300,2012,71786.0,1780,119,88.46918489065607,5.914512922465208,9.4,2012
36047037401,Census Tract 374.01; Kings County; New York,36,47,37401,1819,59004.0,1740,72,95.65695437053327,3.9582188015393074,2.1,1819
36047037402,Census Tract 374.02; Kings County; New York,36,47,37402,2276,57118.0,2060,131,90.50966608084359,5.755711775043936,2.2,2276
36047037500,Census Tract 375; Kings County; New York,36,47,37500,1560,91985.0,1479,64,94.8076923076923,4.102564102564102,2.9,1560
36047037700,Census Tract 377; Kings County; New York,36,47,37700,1912,71786.0,1784,97,93.30543933054393,5.073221757322176,12.4,1912
36047037900,Census Tract 379; Kings County; New York,36,47,37900,1584,67949.0,1461,108,92.23484848484848,6.8181818181818175,21.4,1584
36047038100,Census Tract 381; Kings County; New York,36,47,38100,2458,70867.0,2299,137,93.5313262815297,5.573637103336045,9.5,2458
36047038200,Census Tract 382; Kings County; New York,36,47,38200,1985,22332.0,1853,77,93.35012594458438,3.8790931989924435,2.2,1985
36047038300,Census Tract 383; Kings County; New York,36,47,38300,2158,87786.0,1954,155,90.54680259499537,7.182576459684893,8.5,2158
36047038500,Census Tract 385; Kings County; New York,36,47,38500,1571,114375.0,1481,50,94.27116486314449,3.1826861871419476,3.7,1571
36047038600,Census Tract 386; Kings County; New York,36,47,38600,1086,91857.0,950,121,87.47697974217311,11.141804788213628,1.5,1086
36047038700,Census Tract 387; Kings County; New York,36,47,38700,2093,93221.0,1878,133,89.72766364070712,6.354515050167224,9.8,2093
36047038800,Census Tract 388; Kings County; New York,36,47,38800,1530,83558.0,1439,91,94.05228758169935,5.947712418300653,0.0,1530
36047038900,Census Tract 389; Kings County; New York,36,47,38900,1472,98819.0,1327,20,90.14945652173914,1.358695652173913,1.1,1472
36047039000,Census Tract 390; Kings County; New York,36,47,39000,770,72143.0,760,10,98.7012987012987,1.2987012987012987,0.0,770
36047039100,Census Tract 391; Kings County; New York,36,47,39100,2539,103796.0,2400,139,94.52540370224499,5.4745962977550215,2.9,2539
36047039200,Census Tract 392; Kings County; New York,36,47,39200,1082,54483.0,946,124,87.43068391866913,11.460258780036968,9.8,1082
36047039300,Census Tract 393; Kings County; New York,36,47,39300,1643,112566.0,1505,114,91.60073037127206,6.938527084601338,1.8,1643
36047039400,Census Tract 394; Kings County; New York,36,47,39400,702,62875.0,598,84,85.18518518518519,11.965811965811966,0.0,702
36047039500,Census Tract 395; Kings County; New York,36,47,39500,1959,84219.0,1766,193,90.14803471158754,9.851965288412455,3.5,1959
36047039600,Census Tract 396; Kings County; New York,36,47,39600,675,69563.0,612,63,90.66666666666666,9.333333333333334,0.0,675
36047039700,Census Tract 397; Kings County; New York,36,47,39700,1598,74291.0,1497,101,93.67959949937422,6.320400500625782,2.5,1598
36047039800,Census Tract 398; Kings County; New York,36,47,39800,809,89750.0,762,47,94.19035846724351,5.80964153275649,0.0,809
36047039900,Census Tract 399; Kings County; New York,36,47,39900,1635,50329.0,1320,244,80.73394495412845,14.92354740061162,13.1,1635
36047040000,Census Tract 400; Kings County; New York,36,47,40000,877,58941.0,786,91,89.62371721778791,10.376282782212087,0.0,877
36047040100,Census Tract 401; Kings County; New York,36,47,40100,1399,69616.0,1240,128,88.63473909935668,9.1493924231594,5.4,1399
36047040200,Census Tract 402; Kings County; New York,36,47,40200,772,76250.0,715,38,92.61658031088082,4.922279792746114,0.0,772
36047040300,Census Tract 403; Kings County; New York,36,47,40300,1489,103792.0,1454,35,97.64942914707858,2.350570852921424,7.9,1489
36047040400,Census Tract 404; Kings County; New York,36,47,40400,847,106442.0,779,19,91.97166469893743,2.2432113341204247,0.0,847
36047040500,Census Tract 405; Kings County; New York,36,47,40500,680,69437.0,599,50,88.08823529411765,7.352941176470589,8.2,680
36047040600,Census Tract 406; Kings County; New York,36,47,40600,1052,79941.0,1002,37,95.24714828897338,3.5171102661596962,2.3,1052
36047040700,Census Tract 407; Kings County; New York,36,47,40700,0,,0,0,,,-666666666.0,0
36047040800,Census Tract 408; Kings County; New York,36,47,40800,1068,78750.0,983,85,92.04119850187266,7.9588014981273405,0.0,1068
36047040900,Census Tract 409; Kings County; New York,36,47,40900,1308,78220.0,1144,164,87.46177370030581,12.538226299694188,5.8,1308
36047041000,Census Tract 410; Kings County; New York,36,47,41000,690,60694.0,629,47,91.15942028985508,6.811594202898551,0.0,690
36047041100,Census Tract 411; Kings County; New York,36,47,41100,1030,63125.0,737,268,71.55339805825243,26.019417475728158,5.4,1030
36047041200,Census Tract 412; Kings County; New York,36,47,41200,909,95152.0,837,56,92.07920792079209,6.16061606160616,2.8,909
36047041300,Census Tract 413; Kings County; New York,36,47,41300,1449,110996.0,1233,145,85.09316770186336,10.006901311249138,1.5,1449
36047041401,Census Tract 414.01; Kings County; New York,36,47,41401,468,71944.0,452,16,96.58119658119658,3.418803418803419,2.4,468
36047041402,Census Tract 414.02; Kings County; New York,36,47,41402,730,39048.0,629,88,86.16438356164383,12.054794520547945,0.1,730
36047041500,Census Tract 415; Kings County; New York,36,47,41500,1649,96110.0,1394,198,84.5360824742268,12.007277137659187,12.4,1649
36047041600,Census Tract 416; Kings County; New York,36,47,41600,705,63425.0,675,15,95.74468085106383,2.127659574468085,0.5,705
36047041700,Census Tract 417; Kings County; New York,36,47,41700,1432,32028.0,1052,300,73.46368715083798,20.949720670391063,1.3,1432
36047041800,Census Tract 418; Kings County; New York,36,47,41800,871,46607.0,714,113,81.9747416762342,12.973593570608497,0.0,871
36047041900,Census Tract 419; Kings County; New York,36,47,41900,1241,73958.0,1014,180,81.70829975825947,14.5044319097502,1.5,1241
36047042000,Census Tract 420; Kings County; New York,36,47,42000,490,88700.0,442,48,90.20408163265307,9.795918367346939,0.6,490
36047042100,Census Tract 421; Kings County; New York,36,47,42100,1795,94209.0,1660,94,92.47910863509749,5.236768802228412,0.5,1795
36047042200,Census Tract 422; Kings County; New York,36,47,42200,1022,73033.0,775,203,75.83170254403132,19.863013698630137,1.0,1022
36047042300,Census Tract 423; Kings County; New York,36,47,42300,1528,123750.0,1491,37,97.57853403141361,2.4214659685863875,1.9,1528
36047042400,Census Tract 424; Kings County; New York,36,47,42400,1322,70060.0,1239,46,93.72163388804842,3.479576399394856,1.3,1322
36047042500,Census Tract 425; Kings County; New York,36,47,42500,1148,86316.0,937,171,81.62020905923345,14.895470383275262,0.9,1148
36047042600,Census Tract 426; Kings County; New York,36,47,42600,1537,71840.0,1482,55,96.42160052049447,3.5783994795055305,0.0,1537
36047042700,Census Tract 427; Kings County; New York,36,47,42700,1871,92250.0,1772,99,94.70871191876003,5.291288081239979,0.9,1871
36047042800,Census Tract 428; Kings County; New York,36,47,42800,1263,88656.0,1208,33,95.64528899445764,2.6128266033254155,0.9,1263
36047042900,Census Tract 429; Kings County; New York,36,47,42900,2038,65000.0,1833,192,89.94111874386654,9.421000981354268,0.6,2038
36047043000,Census Tract 430; Kings County; New York,36,47,43000,1381,75417.0,1317,64,95.36567704561911,4.634322954380883,0.0,1381
36047043100,Census Tract 431; Kings County; New York,36,47,43100,1783,90745.0,1736,24,97.36399326977005,1.346045989904655,3.1,1783
36047043200,Census Tract 432; Kings County; New York,36,47,43200,1432,79667.0,1297,97,90.57262569832403,6.773743016759777,0.7,1432
36047043300,Census Tract 433; Kings County; New York,36,47,43300,1442,59551.0,1256,186,87.1012482662968,12.89875173370319,9.9,1442
36047043400,Census Tract 434; Kings County; New York,36,47,43400,1266,66763.0,1204,43,95.10268562401264,3.39652448657188,1.9,1266
36047043500,Census Tract 435; Kings County; New York,36,47,43500,1774,67778.0,1645,45,92.728297632469,2.5366403607666292,4.4,1774
36047043600,Census Tract 436; Kings County; New York,36,47,43600,1794,83284.0,1661,94,92.58639910813824,5.2396878483835,1.1,1794
36047043700,Census Tract 437; Kings County; New York,36,47,43700,1997,77904.0,1862,135,93.23985978968453,6.760140210315472,2.1,1997
36047043800,Census Tract 438; Kings County; New York,36,47,43800,909,70066.0,782,96,86.02860286028603,10.561056105610561,0.5,909
36047043900,Census Tract 439; Kings County; New York,36,47,43900,1116,114318.0,1078,38,96.59498207885304,3.405017921146954,4.4,1116
36047044000,Census Tract 440; Kings County; New York,36,47,44000,733,88344.0,638,69,87.03956343792633,9.413369713506139,0.0,733
36047044100,Census Tract 441; Kings County; New York,36,47,44100,1918,78526.0,1614,283,84.15015641293013,14.754953076120959,4.5,1918
36047044200,Census Tract 442; Kings County; New York,36,47,44200,860,62708.0,711,122,82.67441860465117,14.186046511627906,1.0,860
36047044300,Census Tract 443; Kings County; New York,36,47,44300,1952,94517.0,1863,89,95.4405737704918,4.559426229508197,0.0,1952
36047044400,Census Tract 444; Kings County; New York,36,47,44400,941,67554.0,855,77,90.86078639744952,8.182784272051009,0.0,941
36047044500,Census Tract 445; Kings County; New York,36,47,44500,1648,86717.0,1440,98,87.37864077669903,5.946601941747573,3.4,1648
36047044600,Census Tract 446; Kings County; New York,36,47,44600,637,69099.0,618,19,97.01726844583987,2.9827315541601256,0.0,637
36047044700,Census Tract 447; Kings County; New York,36,47,44700,958,89511.0,913,0,95.30271398747391,0.0,1.2,958
36047044800,Census Tract 448; Kings County; New York,36,47,44800,759,96639.0,709,50,93.41238471673255,6.587615283267458,1.8,759
36047044901,Census Tract 449.01; Kings County; New York,36,47,44901,1045,78774.0,931,79,89.0909090909091,7.559808612440191,1.4,1045
36047044902,Census Tract 449.02; Kings County; New York,36,47,44902,0,,0,0,,,-666666666.0,0
36047045000,Census Tract 450; Kings County; New York,36,47,45000,296,90893.0,281,10,94.93243243243244,3.3783783783783785,0.0,296
36047045200,Census Tract 452; Kings County; New York,36,47,45200,892,74250.0,757,114,84.86547085201794,12.780269058295964,0.3,892
36047045300,Census Tract 453; Kings County; New York,36,47,45300,683,70598.0,609,72,89.16544655929722,10.54172767203514,2.5,683
36047045400,Census Tract 454; Kings County; New York,36,47,45400,531,94607.0,431,49,81.16760828625236,9.227871939736348,6.1,531
36047045600,Census Tract 456; Kings County; New York,36,47,45600,817,70329.0,692,94,84.7001223990208,11.505507955936352,0.0,817
36047045800,Census Tract 458; Kings County; New York,36,47,45800,459,58958.0,444,15,96.73202614379085,3.2679738562091507,0.0,459
36047046000,Census Tract 460; Kings County; New York,36,47,46000,1231,97188.0,1037,188,84.24045491470349,15.272136474411047,0.0,1231
36047046201,Census Tract 462.01; Kings County; New York,36,47,46201,1047,63375.0,920,88,87.87010506208213,8.404966571155683,0.0,1047
36047046202,Census Tract 462.02; Kings County; New York,36,47,46202,462,85536.0,434,6,93.93939393939394,1.2987012987012987,0.0,462
36047046400,Census Tract 464; Kings County; New York,36,47,46400,628,72422.0,431,191,68.63057324840764,30.4140127388535,0.0,628
36047046800,Census Tract 468; Kings County; New York,36,47,46800,500,41343.0,214,286,42.8,57.199999999999996,0.0,500
36047047000,Census Tract 470; Kings County; New York,36,47,47000,655,75069.0,395,244,60.30534351145038,37.25190839694656,0.0,655
36047047200,Census Tract 472; Kings County; New York,36,47,47200,705,71635.0,449,241,63.68794326241135,34.184397163120565,0.2,705
36047047400,Census Tract 474; Kings County; New York,36,47,47400,729,99769.0,480,249,65.84362139917695,34.15637860082305,0.4,729
36047047600,Census Tract 476; Kings County; New York,36,47,47600,926,61250.0,629,297,67.92656587473002,32.073434125269976,2.5,926
36047047700,Census Tract 477; Kings County; New York,36,47,47700,1887,179175.0,1887,0,100.0,0.0,1.8,1887
36047047800,Census Tract 478; Kings County; New York,36,47,47800,1205,60590.0,751,454,62.32365145228216,37.67634854771784,0.0,1205
36047048000,Census Tract 480; Kings County; New York,36,47,48000,971,52940.0,795,135,81.87435633367663,13.903192584963955,0.0,971
36047048100,Census Tract 481; Kings County; New York,36,47,48100,1443,94896.0,1335,79,92.51559251559252,5.474705474705475,0.9,1443
36047048200,Census Tract 482; Kings County; New York,36,47,48200,2169,58234.0,1877,278,86.53757491931766,12.816966343937297,0.9,2169
36047048400,Census Tract 484; Kings County; New York,36,47,48400,1514,96964.0,1259,132,83.15719947159842,8.718626155878468,0.0,1514
36047048500,Census Tract 485; Kings County; New York,36,47,48500,1046,130278.0,1004,30,95.98470363288719,2.8680688336520075,1.6,1046
36047048600,Census Tract 486; Kings County; New York,36,47,48600,756,65714.0,739,17,97.75132275132276,2.2486772486772484,0.0,756
36047048800,Census Tract 488; Kings County; New York,36,47,48800,1641,76110.0,1468,173,89.4576477757465,10.542352224253504,0.3,1641
36047048900,Census Tract 489; Kings County; New York,36,47,48900,1535,26070.0,1350,138,87.94788273615634,8.990228013029316,2.2,1535
36047049000,Census Tract 490; Kings County; New York,36,47,49000,2110,77917.0,2049,45,97.10900473933648,2.132701421800948,2.1,2110
36047049100,Census Tract 491; Kings County; New York,36,47,49100,2621,46137.0,2158,463,82.3349866463182,17.6650133536818,1.0,2621
36047049200,Census Tract 492; Kings County; New York,36,47,49200,1258,103269.0,1107,86,87.99682034976153,6.836248012718602,3.4,1258
36047049301,Census Tract 493.01; Kings County; New York,36,47,49301,947,19440.0,763,149,80.5702217529039,15.73389651531151,10.1,947
36047049302,Census Tract 493.02; Kings County; New York,36,47,49302,2459,82423.0,2250,152,91.5006100040667,6.18137454249695,2.7,2459
36047049400,Census Tract 494; Kings County; New York,36,47,49400,2253,97625.0,2231,16,99.02352418996892,0.7101642254771415,1.5,2253
36047049500,Census Tract 495; Kings County; New York,36,47,49500,1506,141250.0,1482,24,98.40637450199203,1.593625498007968,0.4,1506
36047049600,Census Tract 496; Kings County; New York,36,47,49600,1298,66920.0,1187,111,91.44838212634822,8.551617873651772,0.0,1298
36047049700,Census Tract 497; Kings County; New York,36,47,49700,1750,144872.0,1662,54,94.97142857142858,3.085714285714286,0.7,1750
36047049800,Census Tract 498; Kings County; New York,36,47,49800,1570,77692.0,1465,42,93.31210191082803,2.67515923566879,7.6,1570
36047049900,Census Tract 499; Kings County; New York,36,47,49900,1077,146106.0,1033,33,95.91457753017642,3.064066852367688,1.0,1077
36047050001,Census Tract 500.01; Kings County; New York,36,47,50001,945,124177.0,858,48,90.7936507936508,5.079365079365079,3.8,945
36047050002,Census Tract 500.02; Kings County; New York,36,47,50002,659,124107.0,588,65,89.22610015174507,9.863429438543248,0.0,659
36047050100,Census Tract 501; Kings County; New York,36,47,50100,1511,126696.0,1382,112,91.46260754467241,7.412309728656519,0.0,1511
36047050202,Census Tract 502.02; Kings County; New York,36,47,50202,1093,132670.0,783,231,71.6376944190302,21.134492223238794,5.6,1093
36047050300,Census Tract 503; Kings County; New York,36,47,50300,1325,173548.0,1286,39,97.05660377358491,2.943396226415094,0.0,1325
36047050401,Census Tract 504.01; Kings County; New York,36,47,50401,1182,156033.0,1061,108,89.76311336717428,9.137055837563452,0.5,1182
36047050402,Census Tract 504.02; Kings County; New York,36,47,50402,892,166100.0,869,23,97.42152466367713,2.57847533632287,1.3,892
36047050500,Census Tract 505; Kings County; New York,36,47,50500,2052,57500.0,1889,155,92.05653021442495,7.553606237816764,1.3,2052
36047050600,Census Tract 506; Kings County; New York,36,47,50600,2003,69276.0,1885,98,94.10883674488268,4.892661008487269,13.7,2003
36047050700,Census Tract 507; Kings County; New York,36,47,50700,845,59158.0,537,296,63.55029585798817,35.02958579881657,0.0,845
36047050801,Census Tract 508.01; Kings County; New York,36,47,50801,1424,74333.0,1297,114,91.0814606741573,8.00561797752809,20.7,1424
36047050803,Census Tract 508.03; Kings County; New York,36,47,50803,1087,68496.0,927,160,85.28058877644894,14.719411223551058,25.2,1087
36047050804,Census Tract 508.04; Kings County; New York,36,47,50804,2715,110317.0,2621,74,96.5377532228361,2.7255985267034992,21.8,2715
36047050900,Census Tract 509; Kings County; New York,36,47,50900,1048,42361.0,798,232,76.14503816793892,22.137404580152673,0.0,1048
36047051001,Census Tract 510.01; Kings County; New York,36,47,51001,1580,59583.0,1507,73,95.37974683544303,4.620253164556963,32.4,1580
36047051002,Census Tract 510.02; Kings County; New York,36,47,51002,1679,71007.0,1527,122,90.94699225729602,7.266229898749256,26.1,1679
36047051100,Census Tract 511; Kings County; New York,36,47,51100,1916,88457.0,1815,100,94.72860125260961,5.219206680584551,0.6,1916
36047051200,Census Tract 512; Kings County; New York,36,47,51200,2178,96719.0,1904,161,87.41965105601469,7.392102846648302,35.7,2178
36047051300,Census Tract 513; Kings County; New York,36,47,51300,2757,136207.0,2687,70,97.46100834240116,2.5389916575988396,0.5,2757
36047051400,Census Tract 514; Kings County; New York,36,47,51400,2530,100000.0,2372,138,93.75494071146245,5.454545454545454,21.1,2530
36047051500,Census Tract 515; Kings County; New York,36,47,51500,1272,246707.0,1272,0,100.0,0.0,0.0,1272
36047051601,Census Tract 516.01; Kings County; New York,36,47,51601,1913,72304.0,1727,154,90.27705175117616,8.050182958703607,25.7,1913
36047051602,Census Tract 516.02; Kings County; New York,36,47,51602,1423,77801.0,1239,162,87.0695713281799,11.384399156711174,38.1,1423
36047051700,Census Tract 517; Kings County; New York,36,47,51700,1366,234444.0,1280,64,93.70424597364568,4.685212298682284,1.1,1366
36047051800,Census Tract 518; Kings County; New York,36,47,51800,1558,112589.0,1506,52,96.66238767650835,3.3376123234916557,15.4,1558
36047051900,Census Tract 519; Kings County; New York,36,47,51900,3345,221375.0,3246,61,97.04035874439462,1.8236173393124067,1.2,3345
36047052000,Census Tract 520; Kings County; New York,36,47,52000,1335,126102.0,1245,81,93.25842696629213,6.067415730337078,14.9,1335
36047052300,Census Tract 523; Kings County; New York,36,47,52300,2403,74454.0,2325,65,96.75405742821474,2.7049521431543906,1.9,2403
36047052500,Census Tract 525; Kings County; New York,36,47,52500,1418,70625.0,1012,376,71.36812411847673,26.516220028208743,0.0,1418
36047052600,Census Tract 526; Kings County; New York,36,47,52600,1820,91500.0,1725,95,94.78021978021978,5.21978021978022,13.8,1820
36047052700,Census Tract 527; Kings County; New York,36,47,52700,2492,59632.0,2326,123,93.33868378812198,4.935794542536116,0.9,2492
36047052800,Census Tract 528; Kings County; New York,36,47,52800,652,121000.0,614,9,94.1717791411043,1.3803680981595092,1.0,652
36047052900,Census Tract 529; Kings County; New York,36,47,52900,1067,39549.0,213,649,19.962511715089036,60.824742268041234,0.0,1067
36047053000,Census Tract 530; Kings County; New York,36,47,53000,1184,78621.0,917,116,77.44932432432432,9.797297297297296,4.1,1184
36047053101,Census Tract 531.01; Kings County; New York,36,47,53101,579,,327,242,56.476683937823836,41.796200345423145,0.0,579
36047053102,Census Tract 531.02; Kings County; New York,36,47,53102,1320,76635.0,637,634,48.25757575757576,48.03030303030303,0.4,1320
36047053200,Census Tract 532; Kings County; New York,36,47,53200,908,72500.0,834,42,91.85022026431719,4.6255506607929515,5.0,908
36047053300,Census Tract 533; Kings County; New York,36,47,53300,1683,34519.0,539,1144,32.02614379084967,67.97385620915033,0.0,1683
36047053400,Census Tract 534; Kings County; New York,36,47,53400,1328,83421.0,1002,210,75.45180722891565,15.813253012048193,0.9,1328
36047053500,Census Tract 535; Kings County; New York,36,47,53500,1164,49244.0,487,576,41.838487972508595,49.48453608247423,0.0,1164
36047053700,Census Tract 537; Kings County; New York,36,47,53700,810,44085.0,336,449,41.48148148148148,55.4320987654321,0.2,810
36047053800,Census Tract 538; Kings County; New York,36,47,53800,2420,65556.0,2155,227,89.0495867768595,9.380165289256198,2.3,2420
36047053900,Census Tract 539; Kings County; New York,36,47,53900,889,46914.0,467,422,52.53093363329584,47.46906636670416,1.7,889
36047054200,Census Tract 542; Kings County; New York,36,47,54200,1580,56481.0,1311,178,82.9746835443038,11.265822784810126,0.8,1580
36047054300,Census Tract 543; Kings County; New York,36,47,54300,0,,0,0,,,-666666666.0,0
36047054400,Census Tract 544; Kings County; New York,36,47,54400,1299,55938.0,1130,123,86.98999230177058,9.468822170900692,0.0,1299
36047054500,Census Tract 545; Kings County; New York,36,47,54500,2454,42071.0,1477,694,60.18744906275468,28.280358598207012,11.2,2454
36047054600,Census Tract 546; Kings County; New York,36,47,54600,1895,74651.0,1674,162,88.3377308707124,8.54881266490765,4.7,1895
36047054700,Census Tract 547; Kings County; New York,36,47,54700,2914,87047.0,2426,488,83.25326012354152,16.746739876458477,0.8,2914
36047054800,Census Tract 548; Kings County; New York,36,47,54800,804,83500.0,709,95,88.18407960199005,11.81592039800995,5.3,804
36047054900,Census Tract 549; Kings County; New York,36,47,54900,2086,183091.0,1845,228,88.44678811121764,10.930009587727708,0.0,2086
36047055000,Census Tract 550; Kings County; New York,36,47,55000,1495,59955.0,1312,151,87.75919732441471,10.100334448160535,3.9,1495
36047055100,Census Tract 551; Kings County; New York,36,47,55100,3279,171952.0,3225,22,98.35315645013723,0.6709362610551998,0.9,3279
36047055200,Census Tract 552; Kings County; New York,36,47,55200,1324,69861.0,1001,289,75.60422960725074,21.827794561933533,0.0,1324
36047055300,Census Tract 553; Kings County; New York,36,47,55300,1615,144083.0,1555,49,96.28482972136223,3.0340557275541795,1.0,1615
36047055400,Census Tract 554; Kings County; New York,36,47,55400,1694,64894.0,1470,218,86.77685950413223,12.868949232585598,0.8,1694
36047055500,Census Tract 555; Kings County; New York,36,47,55500,4405,205860.0,4396,9,99.79568671963678,0.20431328036322363,0.0,4405
36047055600,Census Tract 556; Kings County; New York,36,47,55600,1286,69485.0,1229,52,95.56765163297045,4.043545878693624,0.4,1286
36047055700,Census Tract 557; Kings County; New York,36,47,55700,1000,136250.0,1000,0,100.0,0.0,0.8,1000
36047055800,Census Tract 558; Kings County; New York,36,47,55800,882,61786.0,763,119,86.5079365079365,13.492063492063492,0.0,882
36047056000,Census Tract 560; Kings County; New York,36,47,56000,1450,74104.0,1221,175,84.20689655172414,12.068965517241379,2.5,1450
36047056100,Census Tract 561; Kings County; New York,36,47,56100,1761,151875.0,1669,63,94.77569562748438,3.577512776831346,1.3,1761
36047056200,Census Tract 562; Kings County; New York,36,47,56200,534,102083.0,524,10,98.12734082397003,1.8726591760299627,1.3,534
36047056301,Census Tract 563.01; Kings County; New York,36,47,56301,2422,133636.0,2218,204,91.57720891824937,8.422791081750619,2.3,2422
